epoch,selected_clients,accuracy,loss,run_time
208,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",74.46,0.8586371320486069,4861.1052339077
209,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",75.18,0.8288320612907409,4877.418849468231
210,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",74.65,0.857954261302948,4892.973984718323
211,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",74.43,0.8638132840394974,4908.234531164169
212,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",74.74,0.8392585229873657,4923.842833518982
213,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",74.88,0.8327459490299225,4939.269244670868
214,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",74.88,0.8459416139125824,4955.445536136627
215,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",74.28,0.8483265924453736,4971.341909408569
216,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",74.68,0.8462006258964538,4986.86847949028
217,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",74.91,0.832980951666832,5002.3929789066315
218,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",74.74,0.8393169850111007,5018.36930680275
219,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",75.3,0.8469706666469574,5034.33342051506
220,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",75.12,0.8292950010299682,5050.319786310196
221,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",75.04,0.8404376938939094,5065.984738588333
222,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",74.74,0.8429830116033554,5081.272701025009
223,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",74.71,0.8471200808882713,5097.211816549301
224,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",74.86,0.8458642783761025,5113.428915977478
225,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",74.66,0.8693323016166687,5128.864795207977
226,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",74.92,0.8572719895839691,5144.934655189514
227,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",74.25,0.8558762842416763,5160.116383552551
228,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",74.8,0.832685495018959,5175.496972560883
229,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",74.6,0.8491013979911805,5190.974359035492
230,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",75.06,0.8354823976755142,5206.175933837891
231,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",74.7,0.8453184694051743,5221.856256008148
232,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",75.0,0.8457506969571114,5237.18559885025
233,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",74.87,0.8552519863843918,5253.164746284485
234,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",74.67,0.8710964095592498,5268.9717519283295
235,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",74.84,0.8494783815741539,5284.848265171051
236,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",74.27,0.8584351849555969,5299.863077402115
237,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",75.11,0.8307226222753524,5314.716892957687
238,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",74.9,0.8501645892858505,5329.8614864349365
239,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",74.95,0.8524297547340393,5345.008538484573
240,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",75.05,0.8752753603458404,5360.070631027222
241,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",74.9,0.8754859036207199,5374.474040269852
242,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",74.94,0.8660397174954414,5389.8563940525055
243,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",75.46,0.8410265320539474,5405.836539506912
244,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",74.96,0.8574194848537445,5421.788552284241
245,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",74.7,0.8463804826140404,5437.655608177185
246,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",74.75,0.8536607855558396,5452.633280277252
247,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",74.95,0.8518760189414024,5468.486259937286
248,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",75.43,0.8390798634290695,5483.825339078903
249,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",75.16,0.8537067347764968,5499.019787073135
250,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",75.2,0.8698778271675109,5514.12352514267
251,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",75.51,0.8347673436999321,5528.496062040329
