epoch,selected_clients,accuracy,loss,run_time
135,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.09,1.018452535867691,4879.50843000412
136,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.23,1.0622321075201036,4917.485022068024
137,"[1, 10, 23, 24, 28, 38, 43, 45, 48, 50, 59, 62, 69, 87, 94]",70.59,0.9371951073408127,4955.746285676956
138,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.29,1.0256399399042129,4996.849522352219
139,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.23,1.0587510818243027,5038.415334224701
140,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",70.61,0.9391224348545074,5082.804444551468
141,"[1, 10, 23, 24, 28, 38, 43, 45, 48, 50, 59, 62, 69, 87, 94]",71.18,0.9149016749858856,5125.875761270523
142,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",70.76,0.9362638974189759,5170.279076337814
143,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",70.87,0.9431359034776687,5215.189270973206
144,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.76,1.0072072184085845,5255.941830635071
145,"[0, 6, 14, 25, 30, 39, 57, 65, 71, 73, 79, 82, 88]",71.27,0.8874931585788727,5287.478201627731
146,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.94,0.9943474519252777,5327.753358840942
147,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",70.83,0.9319897347688675,5360.435210227966
148,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",71.6,0.8962840098142624,5394.475096464157
149,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.05,0.9637077784538269,5434.028841495514
150,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.49,1.02059148311615,5475.0325491428375
151,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.71,1.0340530437231064,5514.476788282394
152,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.37,1.0773525822162628,5554.734572887421
153,"[1, 10, 23, 24, 28, 38, 43, 45, 48, 50, 59, 62, 69, 87, 94]",71.3,0.9402290445566177,5594.232508420944
154,"[0, 6, 14, 25, 30, 39, 57, 65, 71, 73, 79, 82, 88]",72.02,0.8716891556978226,5625.936088562012
155,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",71.57,0.9054190766811371,5659.6675000190735
156,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",71.09,0.9349999153614044,5693.978424072266
157,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.92,0.987310352921486,5734.085331916809
158,"[0, 6, 14, 25, 30, 39, 57, 65, 71, 73, 79, 82, 88]",71.63,0.893480452299118,5765.076250076294
159,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.37,0.9799398148059845,5804.972690105438
160,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.44,1.0233026731014252,5844.6274766922
161,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.67,1.047310672402382,5886.871208667755
162,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.27,1.0651623153686522,5927.37885260582
163,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.21,1.0684357637166977,5968.167761564255
164,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",71.51,0.9273760068416596,6011.824173688889
165,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",71.3,0.9257756668329239,6045.751749992371
166,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",71.4,0.9037370955944062,6081.483879566193
167,"[8, 16, 18, 19, 21, 27, 34, 42, 51, 55, 58, 64, 75, 76, 93]",71.6,0.8835631614923477,6122.102815628052
168,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",71.47,0.906237667798996,6157.847333908081
169,"[0, 6, 14, 25, 30, 39, 57, 65, 71, 73, 79, 82, 88]",72.1,0.8603863328695297,6189.371957063675
170,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",72.2,0.9025717008113862,6223.757991552353
171,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.59,0.9665580344200134,6264.870677471161
172,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",72.36,0.8992636087536812,6309.043786048889
173,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",71.95,0.90434435069561,6344.317782640457
174,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.79,0.9750213772058487,6384.676469087601
175,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",71.81,0.9465833854675293,6418.599648237228
176,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.48,0.9853879737854004,6460.759914159775
177,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",71.54,0.9274812948703766,6497.689880132675
178,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",71.91,0.9215746831893921,6533.126504898071
179,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.29,0.9830967104434967,6575.591948270798
180,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",71.44,0.9400049388408661,6611.612749576569
181,"[8, 16, 18, 19, 21, 27, 34, 42, 51, 55, 58, 64, 75, 76, 93]",72.1,0.8705064350366593,6653.378378868103
182,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",72.1,0.9559354740381241,6693.974658250809
183,"[8, 16, 18, 19, 21, 27, 34, 42, 51, 55, 58, 64, 75, 76, 93]",72.13,0.8880610185861587,6735.838513374329
184,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.79,0.9752736675739289,6778.470928192139
185,"[1, 10, 23, 24, 28, 38, 43, 45, 48, 50, 59, 62, 69, 87, 94]",72.4,0.8915077883005142,6820.66032743454
186,"[0, 6, 14, 25, 30, 39, 57, 65, 71, 73, 79, 82, 88]",72.51,0.8537952011823654,6851.424077033997
187,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",72.11,0.9438437721133233,6894.363105773926
188,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",71.83,0.9188299793004989,6930.50578045845
189,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.81,0.9693573415279388,6972.7926688194275
190,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.62,1.0208439099788666,7014.417133808136
191,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",72.38,0.8986707124114036,7057.3242745399475
192,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",72.16,0.9048350358009338,7102.317999362946
193,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.87,0.965334769487381,7143.8452134132385
194,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.91,1.0165889769792558,7186.3547604084015
195,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.16,1.0333467710018158,7228.142057418823
196,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",72.41,0.9199211978912354,7270.871993780136
197,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",72.18,0.9078548938035965,7306.1850798130035
198,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.48,0.9949594348669052,7347.745400428772
199,"[0, 6, 14, 25, 30, 39, 57, 65, 71, 73, 79, 82, 88]",72.73,0.8768604618310928,7379.9159507751465
200,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",72.57,0.9058975368738175,7414.108504772186
201,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.81,0.9839345610141754,7454.7482924461365
202,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",71.77,1.0157526683807374,7495.737029075623
203,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",71.89,0.9356651896238327,7540.643049478531
204,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",71.9,0.9350612664222717,7574.252843379974
